date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-08-07,2026-08-06,1590.TW,1590.TW,29000,1556.0735300325866,45126132.370945014,64304.73862859665,0.0,0.0,0.02914906833546758,994886.0
2026-08-07,2026-08-06,2301.TW,2301.TW,182000,253.97548134525798,46223537.60483695,65868.54108689266,0.0,0.0,0.005514385516872444,33004584.0
2026-08-07,2026-08-06,2317.TW,2317.TW,174000,261.43411432128954,45489535.891904384,64822.58864596375,0.0,0.0,0.004482977670030583,38813488.0
2026-08-07,2026-08-06,2357.TW,2357.TW,56000,811.5776322333455,45448347.40506735,64763.89505222097,0.0,0.0,0.012130307226024015,4616536.0
2026-08-07,2026-08-06,2395.TW,2395.TW,74000,632.5019457059905,46805143.98224329,66697.33017469669,0.0,0.0,0.011728758821532353,6309278.0
2026-08-07,2026-08-06,2451.TW,2451.TW,157000,296.0843939644432,46485249.85241759,66241.48103969506,0.0,0.0,0.016101764794445077,9750484.0
2026-08-07,2026-08-06,2880.TW,2880.TW,1045000,44.01008381176574,45990537.5832952,65536.51605619566,0.0,0.0,0.042041865168640585,24856176.0
2026-08-07,2026-08-06,3008.TW,3008.TW,9000,4476.389404922753,40287504.644304775,57409.694118134306,0.0,0.0,0.005402099255770792,1666019.0
2026-08-07,2026-08-06,3034.TW,3034.TW,84000,540.0307911209189,45362586.45415719,64641.685697174,0.0,0.0,0.024111401564198474,3483829.0
2026-08-07,2026-08-06,3036.TW,3036.TW,197000,214.4052829840054,42237840.74784906,60188.92306568492,0.0,0.0,0.0046523476537396035,42344213.0
2026-08-07,2026-08-06,3037.TW,3037.TW,47000,966.3972906628961,45420672.66115612,64724.45854214747,0.0,0.0,0.0021763008340464577,21596279.0
2026-08-07,2026-08-06,3189.TW,3189.TW,53000,829.6414631204237,43970997.545382455,62658.67150217,0.0,0.0,0.0032903720423668303,16107601.0
2026-08-07,2026-08-06,3231.TW,3231.TW,242000,183.82553290014343,44485778.96183471,63392.23502061446,0.0,0.0,0.003699402963750697,65415961.0
2026-08-07,2026-08-06,3293.TWO,3293.TWO,58000,797.0226936833728,46227316.23363563,65873.92563293077,0.0,0.0,0.021134130308674906,2744376.0
2026-08-07,2026-08-06,3653.TW,3653.TW,10000,4463.215477107991,44632154.77107991,63600.82054878888,0.0,0.0,0.005777454753863095,1730866.0
2026-08-07,2026-08-06,3665.TW,3665.TW,19000,2227.101912230911,42314936.332387306,60298.784273651916,0.0,0.0,0.0034442852419265956,5516384.0
2026-08-07,2026-08-06,6446.TW,6446.TW,35000,1263.6220760382425,44226772.661338486,63023.15104240734,0.0,0.0,0.010939315242623072,3199469.0
2026-08-07,2026-08-06,6669.TW,6669.TW,7000,6120.486820660361,42843407.74462253,61051.856036087105,0.0,0.0,0.00490485286142109,1427158.0
2026-08-07,2026-08-06,7750.TW,7750.TW,19000,2404.9345077511143,45693755.64727117,65113.60179736142,0.0,0.0,0.04077839517698897,465933.0
2026-08-07,2026-08-06,7751.TWO,7751.TWO,32000,1434.2812493978458,45896999.98073107,65403.22497254178,0.0,0.0,0.12332119390330848,259485.0
2026-08-12,2026-08-11,2059.TW,2059.TW,1000,11943.39862465395,11943398.62465395,17019.34304013188,0.0,0.0,0.0028569714388565256,350021.0
