signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2022-10-19,1519.TW,1006000,1000000000.0,40.65,D-1 estimated accounting; fill-day constraints require ledger audit,1006000.0,0.040914225,0.0
2022-10-19,1605.TW,1152000,1000000000.0,35.5,D-1 estimated accounting; fill-day constraints require ledger audit,1152000.0,0.04091375,0.0
2022-10-19,1802.TW,2119000,1000000000.0,19.3,D-1 estimated accounting; fill-day constraints require ledger audit,2119000.0,0.04090635,0.0
2022-10-19,2303.TW,1070000,1000000000.0,38.2,D-1 estimated accounting; fill-day constraints require ledger audit,1070000.0,0.0408931,0.0
2022-10-19,2308.TW,152000,1000000000.0,268.0,D-1 estimated accounting; fill-day constraints require ledger audit,152000.0,0.04087,0.0
2022-10-19,2337.TW,1278000,1000000000.0,32.0,D-1 estimated accounting; fill-day constraints require ledger audit,1278000.0,0.040912,0.0
2022-10-19,2360.TW,229000,1000000000.0,178.0,D-1 estimated accounting; fill-day constraints require ledger audit,229000.0,0.040851,0.0
2022-10-19,2376.TW,446000,1000000000.0,91.6,D-1 estimated accounting; fill-day constraints require ledger audit,446000.0,0.0408994,0.0
2022-10-19,2377.TW,371000,1000000000.0,110.0,D-1 estimated accounting; fill-day constraints require ledger audit,371000.0,0.040865,0.0
2022-10-19,2408.TW,760000,1000000000.0,53.8,D-1 estimated accounting; fill-day constraints require ledger audit,760000.0,0.0409149,0.0
2022-10-19,2409.TW,2253000,1000000000.0,18.15,D-1 estimated accounting; fill-day constraints require ledger audit,2253000.0,0.040901025,0.0
2022-10-19,3008.TW,22000,1000000000.0,1780.0,D-1 estimated accounting; fill-day constraints require ledger audit,22000.0,0.04005,0.0
2022-10-19,3260.TWO,696000,1000000000.0,58.7,D-1 estimated accounting; fill-day constraints require ledger audit,696000.0,0.04088455,0.0
2022-10-19,3293.TWO,112000,1000000000.0,362.5,D-1 estimated accounting; fill-day constraints require ledger audit,112000.0,0.04078125,0.0
2022-10-19,3481.TW,3099000,1000000000.0,13.2,D-1 estimated accounting; fill-day constraints require ledger audit,3099000.0,0.0409134,0.0
2022-10-19,3533.TW,55000,1000000000.0,732.0,D-1 estimated accounting; fill-day constraints require ledger audit,55000.0,0.040626,0.0
2022-10-19,4979.TWO,1298000,1000000000.0,31.5,D-1 estimated accounting; fill-day constraints require ledger audit,1298000.0,0.04090275,0.0
2022-10-19,5289.TWO,247000,1000000000.0,165.0,D-1 estimated accounting; fill-day constraints require ledger audit,247000.0,0.0408375,0.0
2022-10-19,6290.TWO,786000,1000000000.0,52.0,D-1 estimated accounting; fill-day constraints require ledger audit,786000.0,0.040898,0.0
2022-10-19,8069.TWO,203000,1000000000.0,201.0,D-1 estimated accounting; fill-day constraints require ledger audit,203000.0,0.0409035,0.0
2022-10-19,8299.TWO,137000,1000000000.0,297.0,D-1 estimated accounting; fill-day constraints require ledger audit,137000.0,0.0408375,0.0
2022-10-19,8932.TWO,1290000,1000000000.0,31.7,D-1 estimated accounting; fill-day constraints require ledger audit,1290000.0,0.04090885,0.0
2022-11-10,3443.TW,76000,1058198301.7540013,597.0,D-1 estimated accounting; fill-day constraints require ledger audit,76000.0,0.043158734921705626,0.0
2022-11-10,8069.TWO,-203000,1058198301.7540013,185.0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2022-11-15,4979.TWO,-1298000,1095651248.0551724,33.25,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2022-11-15,5274.TWO,21000,1095651248.0551724,2180.0,D-1 estimated accounting; fill-day constraints require ledger audit,21000.0,0.04277821075200366,0.0
2022-11-18,2409.TW,-2253000,1112222087.3399858,16.7,D-1 estimated accounting; fill-day constraints require ledger audit,0.0,0.0,0.0
2022-11-18,3529.TWO,31000,1112222087.3399858,1525.0,D-1 estimated accounting; fill-day constraints require ledger audit,31000.0,0.04319056467839756,0.0
