signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2025-10-23,1303.TW,1045000,1000000000.0,43.400001525878906,BUY_CASH_CAP_CORRECTION,1045000.0,0.0453747015953064,0.0
2025-10-23,2313.TW,511000,1000000000.0,88.7,BUY_CASH_CAP_CORRECTION,511000.0,0.04537005,0.0
2025-10-23,2317.TW,189000,1000000000.0,239.0,BUY_CASH_CAP_CORRECTION,189000.0,0.0452905,0.0
2025-10-23,2324.TW,1296000,1000000000.0,35.0,BUY_CASH_CAP_CORRECTION,1296000.0,0.0453775,0.0
2025-10-23,2408.TW,414000,1000000000.0,109.5,BUY_CASH_CAP_CORRECTION,414000.0,0.04538775,0.0
2025-10-23,2451.TW,346000,1000000000.0,131.0,BUY_CASH_CAP_CORRECTION,346000.0,0.0453915,0.0
2025-10-23,2881.TW,493000,1000000000.0,91.9000015258789,BUY_CASH_CAP_CORRECTION,493000.0,0.04535265075302124,0.0
2025-10-23,3044.TW,140000,1000000000.0,323.5,BUY_CASH_CAP_CORRECTION,140000.0,0.04545175,0.0
2025-10-23,3189.TW,313000,1000000000.0,145.0,BUY_CASH_CAP_CORRECTION,313000.0,0.0454575,0.0
2025-10-23,3443.TW,28000,1000000000.0,1615.0,BUY_CASH_CAP_CORRECTION,28000.0,0.0460275,0.0
2025-10-23,3665.TW,34000,1000000000.0,1330.0,BUY_CASH_CAP_CORRECTION,34000.0,0.045885,0.0
2025-10-23,3711.TW,231000,1000000000.0,196.0,BUY_CASH_CAP_CORRECTION,231000.0,0.045374,0.0
2025-10-23,5289.TWO,106000,1000000000.0,426.5,BUY_CASH_CAP_CORRECTION,106000.0,0.04542225,0.0
2025-10-23,5483.TWO,346000,1000000000.0,131.0,BUY_CASH_CAP_CORRECTION,346000.0,0.0453915,0.0
2025-10-23,6182.TWO,1342000,1000000000.0,33.8,BUY_CASH_CAP_CORRECTION,1342000.0,0.0453765,0.0
2025-10-23,6290.TWO,305000,1000000000.0,148.5,BUY_CASH_CAP_CORRECTION,305000.0,0.04536675,0.0
2025-10-23,6488.TWO,84000,1000000000.0,535.0,BUY_CASH_CAP_CORRECTION,84000.0,0.0452075,0.0
2025-10-23,6584.TWO,169000,1000000000.0,267.5,BUY_CASH_CAP_CORRECTION,169000.0,0.04534125,0.0
2025-10-23,6669.TW,11000,1000000000.0,4105.000204292175,BUY_CASH_CAP_CORRECTION,11000.0,0.04720750234936001,0.0
2025-10-23,8210.TW,58000,1000000000.0,772.0,BUY_CASH_CAP_CORRECTION,58000.0,0.045162,0.0
2025-10-27,3163.TWO,3000,994641117.2923887,233.5,BUY_CASH_CAP_CORRECTION,3000.0,0.0008216531428187056,0.0
2025-10-28,2313.TW,-511000,993938429.4147764,86.1,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-10-29,3163.TWO,15000,1004124158.8520073,246.0,BUY_CASH_CAP_CORRECTION,18000.0,0.004532308041669923,0.0
2025-10-30,2327.TW,3000,1007786447.8686652,249.0,BUY_CASH_CAP_CORRECTION,3000.0,0.0008647665404144966,0.0
2025-10-31,3189.TW,-313000,1012404769.1294185,136.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-11-03,2327.TW,37000,1022023644.9968724,254.0,BUY_CASH_CAP_CORRECTION,40000.0,0.010065324858537377,0.0
2025-11-03,2383.TW,7000,1022023644.9968724,1410.0,BUY_CASH_CAP_CORRECTION,7000.0,0.010347118730342449,0.0
2025-11-03,2449.TW,46000,1022023644.9968724,223.99999465942383,BUY_CASH_CAP_CORRECTION,46000.0,0.010191544787298031,0.0
2025-11-03,3163.TWO,24000,1022023644.9968724,240.5,BUY_CASH_CAP_CORRECTION,42000.0,0.010000991708984658,0.0
2025-11-03,6274.TWO,26000,1022023644.9968724,388.5,BUY_CASH_CAP_CORRECTION,26000.0,0.010073397078823461,0.0
2025-11-04,3163.TWO,-42000,1000401069.7224891,225.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
