episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
monthly_2010-01-04,-0.11834167018270758,0.13259100152208236,0.23751019346202004,-5.438278109822967,-0.11834167018270758,0.13259100152208236,0.23751019346202004,-5.438278109822967,881658329.8172925,24,8336313.200468966,4657921.93744052,3678391.2630284457,3.4206357515670045,,179,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.11834167018270758,0.13259100152208236,3.2687171490810676,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2010-11-01,0.003189857519110939,0.0467399118152656,0.11953414221448638,0.33705540808350476,0.003189857519110939,0.0467399118152656,0.11953414221448638,0.33705540808350476,1003189857.519111,24,8214293.700609181,4575387.198902879,3638906.501706302,3.2805180176037703,219.66341895482728,185,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.003189857519110939,0.0467399118152656,3.21079803431781,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2011-08-01,-0.061748041896558026,0.11345600585238869,0.2777390208398368,-2.2720421396156527,-0.061748041896558026,0.10456662377167314,0.2714183807880579,-2.3312724532229057,938251958.103442,24,8584618.879173689,4794796.20491271,3789822.6742609795,3.5437243509292538,800.4481187847132,202,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.061748041896558026,0.10456662377167314,3.364769266605409,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2012-06-01,0.0037591308682698443,0.05261005766241933,0.1895909894801993,0.29902194486764927,0.0037591308682698443,0.05261005766241933,0.1881437557762665,0.2999336802920358,1003759130.8682699,24,8116734.98030488,4553303.444808324,3563431.535496556,3.2499883237217397,22.9,173,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.0037591308682698443,0.05261005766241933,3.195300663023386,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2013-04-01,0.023769900136236144,0.024912669932496523,0.11518340732393978,2.1978993235389073,0.023769900136236144,0.024912669932496523,0.11518340732393978,2.1978993235389073,1023769900.1362361,24,9192403.50522281,5078740.722007083,4113662.7832157277,3.55810941130692,,184,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.023769900136236144,0.024912669932496523,3.5640285768470763,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-01-02,0.054707993410166855,0.029766795726554385,0.11847312888867484,4.782594191510911,0.054707993410166855,0.029766795726554385,0.11847312888867484,4.782594191510911,1054707993.4101669,24,9088268.051200643,4998950.921188308,4089317.130012336,3.4450248820679694,,173,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.054707993410166855,0.029766795726554385,3.508035734167233,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-11-03,0.02651426869502549,0.02921719383092869,0.14627207704819814,1.9494301249935668,0.02651426869502549,0.02921719383092869,0.14627207704819814,1.9494301249935668,1026514268.6950254,24,8769685.81783929,4866647.710807409,3903038.1070318795,3.4226215263544653,3.285089153232905,170,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.02651426869502549,0.02921719383092869,3.4151913760052004,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2015-08-03,-0.033472557614141585,0.12290931430666707,0.2551485964943414,-1.2769141620787576,-0.033472557614141585,0.1203260576967603,0.24765786612535506,-1.3227203303889195,966527442.3858584,24,8427664.150137428,4739720.933836319,3687943.2163011106,3.4374278664656646,10.225665207140452,146,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.033472557614141585,0.1203260576967603,3.326119953569346,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2016-06-01,0.016400005996065614,0.03179221271639976,0.13880257188173012,1.2978281860433827,0.016400005996065614,0.029918404490190675,0.14108957663305216,1.278957509619737,1016400005.9960656,24,7872611.014865287,4482559.963684701,3390051.051180585,3.130233267174711,,154,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.016400005996065614,0.029918404490190675,3.145656114866457,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2017-04-05,-0.020832270597692326,0.039364810726824184,0.14308787096541295,-1.4753093399093034,-0.020832270597692326,0.039364810726824184,0.14308787096541295,-1.4753093399093034,979167729.4023076,24,8897509.17156556,4935007.385239177,3962501.786326383,3.4896786275551768,3.8433764215872492,173,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.020832270597692326,0.039364810726824184,3.463163077360826,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2018-01-02,0.007567131989266063,0.029791037600400028,0.14599226458658474,0.6123457312826837,0.007567131989266063,0.029791037600400028,0.14599226458658474,0.6123457312826837,1007567131.9892662,24,8949283.213902695,4958588.916666724,3990694.2972359713,3.4373781939389003,5.926628341136727,168,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.007567131989266063,0.029791037600400028,3.479711520467876,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2018-11-01,0.09781933016828681,0.027775055364954948,0.19683691040877674,5.081955988919501,0.09781933016828681,0.027775055364954948,0.19683691040877674,5.081955988919501,1097819330.1682868,24,8739528.149361365,4842853.202624943,3896674.9467364224,3.3082368825998802,40.99487564054493,166,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.09781933016828681,0.027775055364954948,3.3984934755262746,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
