date,original_reason,final_reason,attempts,replanning_triggered,orders,nominal_failures,hold_envelope_failures
2026-08-13,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,22,,NOT_CERTIFIED
2026-08-14,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-17,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-18,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-19,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-20,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-21,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-24,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-25,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-08-26,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-08-27,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-08-28,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-08-31,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-09-01,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-09-02,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-09-03,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-09-04,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2026-09-07,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-09-08,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2026-09-09,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2026-09-10,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2026-09-11,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2026-09-14,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2026-09-15,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,1,False,0,INFEASIBLE_V4:Odd-lot legacy holdings require separate corporate-action handling,NOT_CERTIFIED
2026-09-16,TERMINAL_NO_PLAN,TERMINAL_NO_PLAN,1,False,0,,NOT_CERTIFIED
