total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,split,session_count,prior_session_date,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
-0.10396876867070004,0.12157404333907618,0.22200153271507692,-5.07280265151612,-0.10396876867070004,0.12157404333907618,0.22200153271507692,-5.07280265151612,7082667.549393054,4042973.459168987,3039694.0902240667,2.925459460034775,0.0,25.22581210121604,53,7,145,24,2010-01-04,2010-02-04,896031231.3292999,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7082667.549393054,896031231.3292999,0,0,0,0,0,0,0.20540591317798898,0.0879232163450961,0.8558606991825842,22,28,True,0,0,0,COMPLETE,True,PASS,,-0.10396876867070004,,0.12157404333907618,2.8371743573115693,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-01-04,monthly,development,24,2009-12-31,tune_15534274633f,screen_B,2010-01-04,2010-02-04,1.0,PASS_INTERNAL_ACCOUNTING
-0.000643064669268556,0.042767683701304016,0.1105132587574003,-0.008152266666830034,-0.000643064669268556,0.042767683701304016,0.1105132587574003,-0.008152266666830034,7232949.049688527,4107712.7209717836,3125236.3287167437,2.940671159948507,0.0,209.92028343666962,43,6,155,24,2010-11-01,2010-12-02,999356935.3307314,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7232949.049688527,999356935.3307314,0,0,0,0,0,0,0.2044718808258199,0.08700466638412811,0.8572551955362292,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.000643064669268556,,0.042767683701304016,2.8826054182258134,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2010-11-01,monthly,development,24,2010-10-29,tune_15534274633f,screen_B,2010-11-01,2010-12-02,1.0,PASS_INTERNAL_ACCOUNTING
-0.06336159139615682,0.12717121019498523,0.28778634224771743,-2.246068774249974,-0.06336159139615682,0.1178631454857002,0.27704175493888256,-2.3438053479307506,6711130.427783837,3860644.846745189,2850485.5810386473,2.83964889671967,0.0,14.214236979758926,56,16,168,24,2011-08-01,2011-09-01,936638408.6038432,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6711130.427783837,936638408.6038432,0,0,0,0,0,0,0.20125349378424326,0.08960955442364221,0.8570910238610004,20,28,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,-0.06336159139615682,,0.1178631454857002,2.709224453856273,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2011-08-01,monthly,development,24,2011-07-29,tune_15534274633f,screen_B,2011-08-01,2011-09-01,1.0,PASS_INTERNAL_ACCOUNTING
0.014607739696476552,0.04001252719551063,0.16850735412753384,0.9847285868120126,0.014607739696476552,0.04001252719551063,0.1660088894741626,0.9971508776312247,7450079.366252424,4226967.203681419,3223112.162571004,2.991496399284138,0.0,22.25,84,21,163,24,2012-06-01,2012-07-04,1014607739.6964765,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7450079.366252424,1014607739.6964765,0,0,0,0,0,0,0.20333843131534465,0.09477336457860144,0.8552156051332029,22,29,True,0,0,0,COMPLETE,True,PASS,,0.014607739696476552,,0.04001252719551063,2.9662927745132768,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2012-06-01,monthly,development,24,2012-05-31,tune_15534274633f,screen_B,2012-06-01,2012-07-04,1.0,PASS_INTERNAL_ACCOUNTING
0.038802148390385316,0.024312988368125232,0.10948944410335514,3.7062022101599688,0.038802148390385316,0.024312988368125232,0.10948944410335514,3.7062022101599688,7760315.623936197,4359850.764892392,3400464.859043805,3.045851020091697,0.0,10.669693530079455,77,12,142,24,2013-04-01,2013-05-07,1038802148.3903853,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,7760315.623936197,1038802148.3903853,0,0,0,0,0,0,0.20231206564839377,0.08934415260062736,0.8554535696549025,22,30,True,0,0,0,COMPLETE,True,PASS,,0.038802148390385316,,0.024312988368125232,3.059544396415714,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2013-04-01,monthly,development,24,2013-03-29,tune_15534274633f,screen_B,2013-04-01,2013-05-07,1.0,PASS_INTERNAL_ACCOUNTING
0.041294679501840736,0.025453201266534276,0.1088889108960327,3.9573592795954218,0.041294679501840736,0.025453201266534276,0.1088889108960327,3.9573592795954218,6550880.580677129,3766795.770998945,2784084.809678184,2.6290842915460093,0.0,,62,15,131,24,2014-01-02,2014-02-12,1041294679.5018408,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6550880.580677129,1041294679.5018408,0,0,0,0,0,0,0.20307418552325227,0.08940625109681247,0.8612079177747715,22,30,True,0,0,0,COMPLETE,True,PASS,,0.041294679501840736,,0.025453201266534276,2.643365453332593,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-01-02,monthly,development,24,2013-12-31,tune_15534274633f,screen_B,2014-01-02,2014-02-12,1.0,PASS_INTERNAL_ACCOUNTING
0.0442669177706323,0.02451597250636217,0.1398805205277238,3.321208918478073,0.0442669177706323,0.02451597250636217,0.1398805205277238,3.321208918478073,6768091.01542729,3871629.583125073,2896461.432302217,2.7002869797548668,0.0,2.0967334296028888,57,4,157,24,2014-11-03,2014-12-04,1044266917.7706323,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6768091.01542729,1044266917.7706323,0,0,0,0,0,0,0.2011966397505614,0.08900566083412913,0.8621251678230495,22,30,True,0,0,0,COMPLETE,True,PASS,,0.0442669177706323,,0.02451597250636217,2.716933040789525,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2014-11-03,monthly,development,24,2014-10-31,tune_15534274633f,screen_B,2014-11-03,2014-12-04,1.0,PASS_INTERNAL_ACCOUNTING
0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2015-08-03,2015-09-03,1000000000.0,3,0,0,3,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,True,False,0,UNKNOWN_BLOCK_SUBMISSION,3,3,0,0.0,1000000000.0,3,3,3,0,0,0,1.0,1.0,0.0,0,0,False,3,0,0,FAILED,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT,,0.0,-0.0,0.0,24,3,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2015-08-03,monthly,development,24,2015-07-31,tune_15534274633f,screen_B,2015-08-03,2015-08-05,,PASS_INTERNAL_ACCOUNTING
0.03510689174742487,0.03106227840161091,0.1313921827728794,2.8227009615915173,0.03510689174742487,0.02929011159811934,0.13524006045133796,2.7459981963029256,6621572.815055062,3871913.098242916,2749659.716812146,2.6905706522060173,0.0,,59,12,147,24,2016-06-01,2016-07-06,1035106891.7474248,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6621572.815055062,1035106891.7474248,0,0,0,0,0,0,0.20327715239612326,0.08676230804197214,0.8644851759603668,22,30,True,0,0,0,COMPLETE,True,PASS,,0.03510689174742487,,0.02929011159811934,2.717131998766958,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2016-06-01,monthly,development,24,2016-05-31,tune_15534274633f,screen_B,2016-06-01,2016-07-06,1.0,PASS_INTERNAL_ACCOUNTING
-0.01928403726614425,0.03901404460989755,0.14822647496516567,-1.3075820989976135,-0.01928403726614425,0.03901404460989755,0.14822647496516567,-1.3075820989976135,6567292.950602047,3800265.535038676,2767027.415563371,2.6806031849875973,0.0,2.7788201498427814,40,3,144,24,2017-04-05,2017-05-09,980715962.7338557,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6567292.950602047,980715962.7338557,0,0,0,0,0,0,0.20356288164680508,0.08838955102608044,0.8613372194083975,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.01928403726614425,,0.03901404460989755,2.666853007044685,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2017-04-05,monthly,development,24,2017-03-31,tune_15534274633f,screen_B,2017-04-05,2017-05-09,1.0,PASS_INTERNAL_ACCOUNTING
